t (s),AceX,AceY,AceZ,GirX,GirY,GirZ,Altura
20.700052499771118,3572.00,-11976.00,-8976.00,-5803.00,-4638.00,10060.00,-1.38
20.761317253112793,1284.00,-14128.00,-8680.00,-4216.00,-3874.00,8911.00,-1.38
20.82276964187622,7632.00,-13940.00,-9852.00,-7539.00,-1692.00,11080.00,-1.77
20.88740301132202,1944.00,-15308.00,-14284.00,-6478.00,3287.00,7946.00,-1.80
20.949462413787842,4292.00,-10424.00,-11740.00,-8004.00,2752.00,821.00,-1.95
21.01128339767456,4956.00,-12344.00,-15816.00,-7421.00,2486.00,2379.00,-1.95
21.072919368743896,4284.00,-9828.00,-12416.00,-1008.00,3364.00,3487.00,-2.11
21.13379144668579,4908.00,-8620.00,-12400.00,-2298.00,2306.00,3896.00,-2.11
21.196234464645386,6904.00,-8004.00,-11336.00,-4013.00,-1402.00,5475.00,-2.43
21.25690722465515,4592.00,-8720.00,-11616.00,-2474.00,3242.00,-444.00,-2.09
21.31830644607544,3760.00,-7684.00,-10596.00,-4304.00,-317.00,2480.00,-2.09
21.380213499069214,4904.00,-11700.00,-9700.00,-631.00,-3258.00,-7402.00,-2.05
21.441542148590088,4756.00,-10132.00,-10960.00,205.00,-4118.00,-7538.00,-2.05
21.503360986709595,5120.00,-9756.00,-12768.00,3418.00,-250.00,3141.00,-2.26
21.564042329788208,6240.00,-10044.00,-13676.00,2659.00,2242.00,1785.00,-2.03
21.621692419052124,5824.00,-9624.00,-12672.00,446.00,1632.00,1572.00,-2.02
21.683544397354126,5724.00,-8236.00,-12100.00,-1962.00,1462.00,1239.00,-2.35
21.7444589138031,4728.00,-8632.00,-9656.00,4005.00,3518.00,-335.00,-2.35
21.805821418762207,7140.00,-11732.00,-11844.00,1698.00,2868.00,-1043.00,-2.26
21.86634063720703,4412.00,-9424.00,-11732.00,3283.00,571.00,-1231.00,-2.36
21.928639888763428,6584.00,-10260.00,-12464.00,-137.00,-792.00,-5192.00,-2.58
21.990265607833862,8280.00,-12092.00,-13212.00,1798.00,4036.00,228.00,-2.58
22.051876068115234,10556.00,-13928.00,-16248.00,-7513.00,2167.00,-3259.00,-2.51
22.120769500732422,13548.00,-10676.00,-18212.00,-11182.00,14169.00,-6349.00,-2.37
22.18250870704651,11960.00,-9652.00,-13036.00,-8790.00,18973.00,-1693.00,-2.55
22.2486732006073,14292.00,-7008.00,-12096.00,-9636.00,14166.00,-7620.00,-2.46
22.314297676086426,14716.00,-4860.00,-10676.00,-9646.00,13561.00,-9015.00,-2.36
22.378867149353027,15876.00,-2720.00,-10028.00,-6890.00,14845.00,-7455.00,-2.36
22.441418886184692,16912.00,-2432.00,-7464.00,-10145.00,17937.00,-3016.00,-2.23
22.506157875061035,17064.00,-1524.00,-6568.00,-8107.00,19497.00,-1892.00,-2.23
22.567434549331665,15960.00,-2808.00,2276.00,-4340.00,16716.00,7326.00,-1.72
22.62869095802307,16148.00,-4496.00,2392.00,-4581.00,16035.00,6419.00,-1.72
22.690484046936035,15896.00,-2396.00,4656.00,-1388.00,12027.00,-6024.00,-1.89
22.751542329788208,16824.00,-2608.00,4880.00,-1844.00,12515.00,-5581.00,-1.89
22.81321930885315,15024.00,-3720.00,8296.00,-1255.00,8173.00,-470.00,-1.74
22.874874114990234,14300.00,-3116.00,8468.00,-494.00,7132.00,-3794.00,-1.74
22.931936264038086,12384.00,-788.00,9900.00,2240.00,6280.00,575.00,-1.90
22.989485263824463,12196.00,-1528.00,11184.00,3007.00,4184.00,1960.00,-1.74
23.051435947418213,12668.00,-2416.00,10544.00,3536.00,-823.00,386.00,-1.74
23.112839698791504,14104.00,-1316.00,9124.00,-3965.00,-7638.00,-4598.00,-1.68
23.174179315567017,13084.00,1400.00,8244.00,-6916.00,-13979.00,-1725.00,-1.78
23.239062786102295,15144.00,-1952.00,6288.00,-13286.00,-14160.00,3130.00,-1.35
23.301273107528687,13508.00,-492.00,6628.00,-15215.00,-19979.00,3394.00,-1.27
23.36173725128174,14036.00,-2168.00,1464.00,-11758.00,-19638.00,1606.00,-1.19
23.42794680595398,13704.00,-1860.00,-676.00,-9996.00,-19916.00,1423.00,-1.19
23.489144802093506,12312.00,-1752.00,-2416.00,-4890.00,-11371.00,8623.00,-1.29
23.550617694854736,12308.00,-764.00,-2320.00,-2479.00,-9417.00,8254.00,-1.29
23.612738370895386,13140.00,-4408.00,-7716.00,8376.00,13181.00,-1307.00,-1.13
23.67755103111267,13128.00,-3920.00,-7004.00,9634.00,18436.00,-3566.00,-1.13
23.738980531692505,15548.00,-9776.00,-452.00,22878.00,30117.00,10387.00,-1.35
23.80057716369629,15308.00,-10300.00,1460.00,19111.00,28478.00,2085.00,-1.35
23.861639499664307,18420.00,-11228.00,3812.00,6942.00,18712.00,-12001.00,-1.59
23.927268266677856,16012.00,-1476.00,10704.00,-4173.00,5051.00,-3693.00,-1.62
23.988512754440308,17312.00,-1048.00,9548.00,-2824.00,4139.00,-2635.00,-1.62
24.046253442764282,18320.00,-6384.00,6984.00,-5698.00,1920.00,4658.00,-1.70
24.111462354660034,16988.00,-5744.00,12060.00,-10187.00,-9656.00,-2527.00,-1.42
24.17792797088623,16544.00,-5688.00,12076.00,-14030.00,-17268.00,-1638.00,-1.43
24.242894649505615,16656.00,-7232.00,6412.00,-13799.00,-18158.00,8965.00,-1.39
24.304607629776,16108.00,-6156.00,4380.00,-15606.00,-22082.00,8811.00,-1.65
24.37010097503662,15820.00,-10100.00,-1288.00,-5126.00,-5501.00,3382.00,-1.66
24.431262731552124,15660.00,-10652.00,-2400.00,-4711.00,-4136.00,1986.00,-1.66
24.49301314353943,14760.00,-11336.00,-3656.00,-923.00,915.00,-397.00,-1.24
24.55403161048889,14624.00,-10872.00,-4152.00,-1905.00,760.00,-3720.00,-1.24
24.61549663543701,15036.00,-7544.00,-3512.00,-9432.00,497.00,-4928.00,-1.42
24.677429914474487,15040.00,-6908.00,-3416.00,-8991.00,-192.00,-4626.00,-1.42
24.73884916305542,15512.00,-5260.00,-5780.00,-1126.00,3817.00,-2244.00,-1.52
24.804386854171753,16192.00,-6680.00,-1884.00,-3823.00,3405.00,-5893.00,-1.54
24.864878177642822,16288.00,-5932.00,-3072.00,-2333.00,4996.00,-7695.00,-1.54
24.922600507736206,16736.00,-3952.00,836.00,-1959.00,9476.00,-9717.00,-1.48
24.988442182540894,17328.00,-2820.00,-128.00,-4936.00,8072.00,-10327.00,-1.48
25.045541048049927,15888.00,348.00,3544.00,1351.00,8517.00,-8417.00,-1.45
25.1033775806427,16144.00,380.00,3660.00,1176.00,7039.00,-4626.00,-1.45
25.16417145729065,18680.00,-1328.00,5052.00,3084.00,4607.00,-12998.00,-1.55
25.22606658935547,17804.00,4744.00,544.00,2400.00,4540.00,-10329.00,-1.27
25.28282904624939,21172.00,7884.00,3404.00,5793.00,1394.00,-4934.00,-1.27
25.344768524169922,16748.00,6072.00,1740.00,18727.00,-7659.00,10066.00,-1.23
25.40645146369934,8040.00,1104.00,-16.00,26894.00,-12149.00,-6629.00,-1.23
25.463406085968018,19276.00,7500.00,2424.00,32767.00,7677.00,-4710.00,-1.46
25.524430513381958,17028.00,4004.00,2248.00,31718.00,2269.00,8079.00,-1.40
25.58229970932007,13420.00,1552.00,-580.00,28964.00,5816.00,4689.00,-1.57
25.643504858016968,13468.00,1232.00,-432.00,32767.00,4788.00,3270.00,-1.57
25.7016658782959,18360.00,-1036.00,980.00,31275.00,2881.00,3040.00,-1.41
25.76281237602234,17068.00,1392.00,-4928.00,32767.00,605.00,4818.00,-1.50
25.82415199279785,21376.00,-1972.00,2308.00,16247.00,1583.00,-6256.00,-1.44
25.885080814361572,14372.00,2872.00,-2260.00,17810.00,5909.00,-5692.00,-1.45
25.94324779510498,17192.00,-4152.00,888.00,10997.00,8094.00,-4997.00,-1.69
26.00414514541626,19136.00,348.00,1636.00,3867.00,-4199.00,-8336.00,-1.62
26.061705112457275,16072.00,692.00,-2800.00,5190.00,-2861.00,6206.00,-1.43
26.12244462966919,17936.00,-412.00,1116.00,9940.00,2450.00,9827.00,-1.43
26.180060863494873,18044.00,-1328.00,1856.00,5524.00,6113.00,9615.00,-1.57
26.23768138885498,17852.00,-2268.00,2220.00,6753.00,194.00,5460.00,-1.60
26.298837900161743,17600.00,-2244.00,3376.00,21307.00,7448.00,-10678.00,-1.42
26.360164403915405,21884.00,1648.00,3864.00,12845.00,191.00,3248.00,-1.79
26.417641639709473,13708.00,-1100.00,3484.00,3574.00,9982.00,14453.00,-1.64
26.479147911071777,14172.00,-2612.00,3896.00,5878.00,10250.00,14957.00,-1.38
26.541200160980225,11564.00,-7440.00,5556.00,3411.00,1319.00,14423.00,-1.42
26.60236954689026,13032.00,-5840.00,5988.00,6592.00,2021.00,12214.00,-1.42
26.66419219970703,11956.00,-10660.00,10472.00,11623.00,-5102.00,10743.00,-1.38
26.729377508163452,11616.00,-10264.00,9992.00,11378.00,-10596.00,8644.00,-1.61
26.794854640960693,11148.00,-10512.00,10496.00,12558.00,-11893.00,6691.00,-1.61
26.856179237365723,12444.00,-10264.00,11180.00,11249.00,-14448.00,2204.00,-1.61
26.92181086540222,13692.00,-9960.00,5832.00,3508.00,-10013.00,-3382.00,-1.53
26.979272603988647,14024.00,-9044.00,3192.00,277.00,-5153.00,-1777.00,-1.71
27.040982246398926,12932.00,-6796.00,5124.00,3207.00,-3725.00,-157.00,-1.67
27.10165572166443,16500.00,-7896.00,5048.00,1961.00,-3379.00,103.00,-1.61
27.158605337142944,13464.00,-7988.00,6860.00,-5699.00,5915.00,2388.00,-1.70
27.220496654510498,14480.00,-8500.00,6772.00,-4912.00,4911.00,-283.00,-1.70
27.27826714515686,16448.00,-6704.00,3660.00,-356.00,-24.00,1304.00,-1.61
27.33528780937195,14964.00,-8368.00,4544.00,-326.00,2981.00,252.00,-1.56
27.396245002746582,15620.00,-7148.00,6252.00,-1800.00,2466.00,2755.00,-1.87
27.45700240135193,15264.00,-8272.00,5772.00,-5825.00,-20.00,3400.00,-1.79
27.51585292816162,18936.00,-13856.00,6180.00,558.00,-6358.00,743.00,-1.74
27.576897144317627,15984.00,-8732.00,5088.00,12058.00,-5710.00,1149.00,-1.86
27.6381618976593,15548.00,-7424.00,7420.00,20416.00,-9441.00,8417.00,-1.59
27.70021367073059,15812.00,-7696.00,5160.00,4301.00,-7280.00,1408.00,-1.47
27.76137948036194,14832.00,-6516.00,2944.00,4670.00,-2958.00,-5452.00,-1.72
27.81825542449951,13856.00,-4684.00,4140.00,-939.00,-3924.00,3157.00,-1.68
27.88036346435547,13372.00,-5128.00,4204.00,-1269.00,-3946.00,4257.00,-1.45
27.94163751602173,11676.00,-4172.00,2632.00,-146.00,-6274.00,2622.00,-1.45
28.002750396728516,11568.00,-9764.00,2136.00,-2201.00,-4971.00,-527.00,-1.35
28.06890320777893,15040.00,-7580.00,4444.00,-2230.00,-10213.00,-14638.00,-1.64
28.13039207458496,18220.00,-5248.00,-916.00,2518.00,-14162.00,-12379.00,-1.50
28.190934419631958,19284.00,-4152.00,272.00,9340.00,-25143.00,-4037.00,-1.93
28.252532243728638,18716.00,-1452.00,-4220.00,-3908.00,-9667.00,7236.00,-1.88
28.318088054656982,17400.00,-4400.00,-5092.00,-7007.00,-4942.00,10306.00,-1.88
28.380195379257202,15088.00,-3740.00,-4916.00,-1445.00,1485.00,10927.00,-1.84
28.445464611053467,15476.00,-10164.00,-10516.00,-5576.00,10438.00,6092.00,-1.84
28.507171392440796,14124.00,-7328.00,-2668.00,-2825.00,6973.00,-3383.00,-1.68
28.568214416503906,16540.00,-5152.00,-4436.00,-3573.00,5209.00,-4520.00,-1.56
28.63015580177307,17760.00,-5388.00,-3516.00,-1743.00,3503.00,-2051.00,-1.56
28.695497751235962,16248.00,-5980.00,-2976.00,5100.00,-12059.00,3623.00,-1.68
28.75655508041382,16176.00,-6884.00,-3280.00,6806.00,-16254.00,4174.00,-1.68
28.818361520767212,14992.00,-6760.00,-5164.00,6416.00,-19939.00,3521.00,-1.57
28.878584146499634,13988.00,-7068.00,-5060.00,5270.00,-18174.00,3633.00,-1.57
28.944535732269287,10848.00,-7048.00,-10420.00,9613.00,-17840.00,-1165.00,-1.58
29.010570526123047,10340.00,-7420.00,-10780.00,10069.00,-16669.00,-1346.00,-1.46
29.07126808166504,10776.00,-7200.00,-7748.00,11546.00,-12962.00,131.00,-1.46
29.1337890625,8304.00,-9292.00,-4056.00,3618.00,-1175.00,1037.00,-1.57
29.191149711608887,8188.00,-9312.00,-3824.00,3728.00,-3269.00,98.00,-1.35
29.25195860862732,8496.00,-10080.00,-7716.00,3067.00,-1972.00,-2320.00,-1.40
29.31718158721924,8444.00,-10536.00,-7740.00,1712.00,-1065.00,-2833.00,-1.40
29.37862515449524,8908.00,-11944.00,-9536.00,-3435.00,3880.00,-3363.00,-1.33
29.44045400619507,10020.00,-9696.00,-9912.00,-5681.00,12556.00,-5281.00,-1.56
29.505935668945312,13780.00,-9776.00,-7124.00,-17109.00,29070.00,-9531.00,-1.71
29.571691513061523,14584.00,-9136.00,-6500.00,-18747.00,30999.00,-9395.00,-1.71
29.637067079544067,17304.00,-5068.00,-2684.00,-19533.00,32767.00,-8619.00,-1.76
29.6984806060791,20088.00,-2400.00,5200.00,-7757.00,17669.00,-1944.00,-1.77
29.76026201248169,21820.00,-1532.00,7196.00,-1031.00,7063.00,-759.00,-1.77
29.8171808719635,15616.00,-4708.00,3680.00,-738.00,6743.00,1106.00,-1.77
29.875346183776855,15688.00,-5120.00,4916.00,435.00,4968.00,645.00,-1.77
29.936023235321045,16600.00,-4468.00,4152.00,1419.00,2250.00,-1418.00,-1.81
29.99412751197815,19600.00,-3100.00,6364.00,1667.00,-1154.00,-305.00,-1.61
30.055481910705566,18356.00,-4184.00,5536.00,901.00,-1832.00,2870.00,-1.78
30.116469144821167,18100.00,-4756.00,5656.00,1971.00,-3768.00,3233.00,-1.55
30.173478603363037,17528.00,-4756.00,4832.00,501.00,-3175.00,3784.00,-1.47
30.231337547302246,17080.00,-4900.00,4592.00,616.00,-6186.00,2793.00,-1.47
30.292330980300903,16404.00,-6568.00,4588.00,-192.00,-6060.00,3361.00,-1.47
30.354166507720947,15984.00,-6448.00,4148.00,-108.00,-15361.00,1723.00,-1.54
30.4154851436615,15144.00,-6412.00,2584.00,2214.00,-28909.00,1265.00,-1.55
30.476745128631592,13320.00,-4520.00,-3028.00,6461.00,-29014.00,2387.00,-1.62
30.54226779937744,12212.00,-5208.00,-6064.00,9214.00,-22163.00,4427.00,-1.67
30.60305428504944,7936.00,-9164.00,-9576.00,3118.00,-19781.00,4059.00,-1.37
30.665029764175415,6928.00,-10540.00,-10224.00,2272.00,-17273.00,3392.00,-1.37
30.726300477981567,7876.00,-9444.00,-10428.00,2758.00,-10709.00,993.00,-1.71
30.788372039794922,7668.00,-9800.00,-9612.00,3238.00,-13423.00,-513.00,-1.71
30.850261926651,6944.00,-8292.00,-12708.00,-4051.00,-2565.00,-795.00,-1.66
30.91038489341736,5180.00,-8712.00,-9320.00,1190.00,-1971.00,-3684.00,-1.62
30.97205901145935,6376.00,-8768.00,-9104.00,1149.00,-2388.00,-5492.00,-1.62
31.034305572509766,6968.00,-7828.00,-7096.00,3322.00,-6595.00,-3361.00,-1.99
31.094847679138184,4628.00,-9332.00,-9416.00,6265.00,-6454.00,-3255.00,-1.70
31.15642023086548,5848.00,-11240.00,-7676.00,1558.00,-2042.00,273.00,-1.78
31.21849250793457,5468.00,-12636.00,-8720.00,-735.00,-1807.00,1812.00,-1.41
31.27609086036682,4912.00,-14116.00,-11532.00,-4049.00,13.00,2315.00,-1.63
31.34134340286255,3280.00,-13628.00,-10960.00,-4639.00,-1384.00,-266.00,-1.91
31.402284860610962,5660.00,-11892.00,-14448.00,-4988.00,-2021.00,1246.00,-1.91
31.4681978225708,5188.00,-11712.00,-15588.00,-4183.00,-1077.00,-547.00,-1.85
31.528499126434326,5772.00,-11228.00,-12352.00,-1955.00,626.00,607.00,-1.82
31.59123206138611,4172.00,-10468.00,-13208.00,-760.00,-1100.00,262.00,-1.82
31.648322105407715,4448.00,-10432.00,-13120.00,-667.00,-266.00,377.00,-1.82
31.70554828643799,4512.00,-9888.00,-11624.00,-569.00,82.00,-336.00,-1.89
31.766645431518555,4316.00,-10288.00,-10948.00,-1243.00,724.00,-287.00,-1.89
31.828105211257935,4724.00,-9836.00,-12196.00,-960.00,-926.00,-413.00,-1.83
31.890300512313843,4528.00,-10340.00,-11752.00,-1492.00,528.00,-51.00,-1.64
31.95117998123169,4640.00,-9944.00,-12056.00,-2937.00,3378.00,312.00,-1.69
32.012476682662964,4320.00,-10252.00,-13660.00,-3974.00,4702.00,1007.00,-1.73
32.07414221763611,3212.00,-11160.00,-14128.00,-8351.00,12840.00,1611.00,-1.72
32.14026999473572,4832.00,-9668.00,-13968.00,-6031.00,12078.00,-2655.00,-1.72
32.20140099525452,6176.00,-9100.00,-10924.00,-6822.00,9838.00,-1202.00,-1.74
32.2625298500061,10380.00,-6684.00,-9148.00,-8569.00,9397.00,5196.00,-1.89
32.324525594711304,9192.00,-6676.00,-7732.00,-10715.00,11630.00,5635.00,-2.07
32.389020681381226,12224.00,-4316.00,-3400.00,-18067.00,22519.00,3142.00,-2.09
32.451311111450195,11804.00,-6336.00,-3900.00,-18230.00,21323.00,4612.00,-2.09
32.51630663871765,13196.00,-1136.00,-7936.00,-24615.00,18722.00,-1783.00,-2.05
32.57423496246338,16296.00,-3332.00,36.00,-7542.00,22036.00,9547.00,-2.12
32.63547396659851,15804.00,-4120.00,2356.00,-9395.00,23102.00,8739.00,-2.12
32.696882247924805,16884.00,-3380.00,5032.00,987.00,25665.00,16769.00,-2.03
32.758211851119995,13848.00,-5212.00,7080.00,3244.00,20405.00,18549.00,-2.03
32.82005763053894,10688.00,-7972.00,9672.00,-1579.00,13973.00,12634.00,-2.03
32.881308794021606,14168.00,-10904.00,20956.00,8038.00,6207.00,-3473.00,-2.24
32.94658660888672,13660.00,-10744.00,18032.00,2612.00,6362.00,-3610.00,-2.24
33.003873348236084,13960.00,-9252.00,13780.00,1112.00,4875.00,171.00,-2.15
33.06582593917847,13460.00,-8536.00,13244.00,-381.00,-541.00,-2495.00,-2.13
33.12736463546753,12780.00,-7800.00,12348.00,-779.00,-1315.00,-607.00,-2.13
33.18857383728027,11784.00,-8168.00,12124.00,-468.00,1210.00,1069.00,-1.97
33.2457435131073,10396.00,-7868.00,12320.00,-819.00,-385.00,150.00,-1.93
33.30297374725342,10600.00,-6608.00,11632.00,-1240.00,591.00,67.00,-2.03
33.36439394950867,10056.00,-6672.00,11280.00,-1129.00,1424.00,596.00,-2.03
33.4219183921814,11108.00,-6356.00,11600.00,337.00,824.00,-674.00,-1.83
33.48260474205017,12192.00,-6912.00,13004.00,323.00,1416.00,802.00,-1.90
33.54042601585388,11712.00,-6952.00,12468.00,-429.00,1473.00,-101.00,-1.88
33.59749388694763,11972.00,-6728.00,12984.00,-232.00,795.00,-35.00,-2.13
33.658852100372314,11812.00,-6792.00,12976.00,-452.00,761.00,-10.00,-2.00
33.716811656951904,10812.00,-7076.00,12324.00,-793.00,628.00,528.00,-2.18
33.773547410964966,11164.00,-6592.00,12440.00,-343.00,751.00,512.00,-2.19
33.8311972618103,10632.00,-7124.00,13324.00,-344.00,329.00,778.00,-2.07
33.89228820800781,10544.00,-6940.00,12456.00,-501.00,378.00,-146.00,-1.83
33.95015621185303,10424.00,-7028.00,12792.00,-916.00,111.00,126.00,-1.88
34.007131814956665,11008.00,-6716.00,12672.00,-936.00,348.00,98.00,-1.88
34.065218687057495,10664.00,-6872.00,12756.00,-641.00,736.00,336.00,-1.99
34.12602496147156,10612.00,-7052.00,12968.00,-869.00,179.00,-318.00,-1.97
34.18333172798157,11076.00,-6496.00,12692.00,-1015.00,150.00,-186.00,-1.93
34.24502658843994,10756.00,-6588.00,12816.00,-612.00,461.00,-65.00,-1.92
34.30277109146118,10564.00,-6512.00,12640.00,-930.00,-117.00,3.00,-1.81
34.358460426330566,10820.00,-6452.00,13164.00,-486.00,301.00,290.00,-1.98
34.41252636909485,10616.00,-6436.00,12492.00,-798.00,-1.00,5.00,-1.84
34.4700973033905,10548.00,-6408.00,12928.00,-1.00,241.00,129.00,-2.27
34.52713060379028,10572.00,-5572.00,11876.00,-584.00,137.00,-71.00,-2.27
34.58852243423462,8532.00,-5252.00,10564.00,-263.00,-554.00,-546.00,-2.10
34.646103382110596,9612.00,-2988.00,7488.00,1423.00,1326.00,-4673.00,-2.01
34.70341396331787,9788.00,-3080.00,12084.00,4108.00,2421.00,308.00,-2.11
34.765312910079956,9120.00,-3764.00,13660.00,2966.00,3987.00,1828.00,-2.31
34.82249855995178,7904.00,-4328.00,15644.00,3363.00,3603.00,292.00,-2.18
34.88015007972717,9296.00,-3268.00,15256.00,3376.00,3802.00,-609.00,-2.22
34.94061326980591,11464.00,-4924.00,19460.00,5086.00,3974.00,614.00,-2.45
35.00274991989136,10668.00,-6532.00,19728.00,2330.00,2144.00,1983.00,-2.39
35.05620074272156,9224.00,-6744.00,17836.00,-342.00,490.00,843.00,-2.34
35.117910623550415,9336.00,-4884.00,16532.00,-1817.00,1629.00,-2294.00,-2.28
35.183348417282104,10320.00,-3640.00,16184.00,-2112.00,-1280.00,-1649.00,-2.13
35.24011421203613,9948.00,-2944.00,14892.00,-1005.00,781.00,2032.00,-2.30
35.30113410949707,8608.00,-4288.00,16080.00,-1076.00,304.00,1195.00,-2.05
35.358755111694336,8408.00,-4020.00,15848.00,-1137.00,-70.00,386.00,-2.21
35.416536808013916,8240.00,-3432.00,15416.00,-332.00,101.00,329.00,-2.43
35.473634243011475,8392.00,-3668.00,14952.00,-240.00,22.00,122.00,-2.43
35.53169918060303,8464.00,-3620.00,15524.00,-207.00,1126.00,-235.00,-2.28
35.58854150772095,8604.00,-3640.00,16140.00,-469.00,-216.00,239.00,-2.38
35.64521598815918,8440.00,-3688.00,15568.00,-678.00,875.00,489.00,-2.46
35.70748472213745,8460.00,-3588.00,15872.00,-844.00,-195.00,-75.00,-2.54
35.760085582733154,8436.00,-3644.00,15240.00,-629.00,930.00,386.00,-2.51
35.817517042160034,8452.00,-3548.00,16128.00,-940.00,128.00,221.00,-2.38
35.87876749038696,8588.00,-3772.00,16440.00,-1216.00,1827.00,451.00,-2.37
35.94076085090637,9868.00,-4716.00,17856.00,-1397.00,1890.00,-1672.00,-2.26
36.00169324874878,10952.00,-5488.00,16964.00,-1817.00,422.00,-349.00,-2.46
36.06334900856018,12368.00,-5200.00,20708.00,-1253.00,1545.00,-803.00,-2.22
36.124491453170776,12328.00,-6676.00,19972.00,-6994.00,2417.00,1175.00,-2.23
36.18626809120178,9316.00,-8044.00,22132.00,-10950.00,7502.00,-1026.00,-2.52
36.24794936180115,7104.00,-8496.00,25824.00,-5416.00,3003.00,-10677.00,-2.17
36.31331920623779,6288.00,-9472.00,19720.00,-10169.00,-4284.00,-10671.00,-2.17
36.37524461746216,4476.00,-6812.00,24552.00,-2875.00,-10848.00,-8950.00,-2.21
36.436471939086914,5612.00,-372.00,10368.00,-348.00,-15032.00,-5325.00,-2.30
36.49747371673584,5148.00,-1528.00,8532.00,-4253.00,-10394.00,-5016.00,-2.30
36.55912947654724,6848.00,-3116.00,4408.00,1221.00,-4444.00,-441.00,-1.91
36.616533279418945,6356.00,-3552.00,4800.00,1891.00,-3276.00,-653.00,-1.91
36.67431902885437,10796.00,-2964.00,8852.00,917.00,513.00,-647.00,-1.83
36.7305474281311,10880.00,-3580.00,9780.00,729.00,385.00,-835.00,-1.83
36.792765617370605,13036.00,-1976.00,10916.00,804.00,-884.00,-1331.00,-1.79
36.85436296463013,13580.00,-2840.00,10432.00,-980.00,904.00,-1201.00,-1.83
36.911322832107544,14928.00,-1936.00,10104.00,1552.00,581.00,361.00,-1.66
36.97210764884949,13540.00,-3068.00,12300.00,-393.00,1315.00,1095.00,-1.62
37.0305860042572,13572.00,-2500.00,12752.00,-542.00,371.00,811.00,-1.72
37.087735414505005,13016.00,-3800.00,12524.00,438.00,-414.00,688.00,-1.79
37.144946575164795,13040.00,-3484.00,12176.00,-1616.00,-47.00,407.00,-1.79
37.20658040046692,13120.00,-3552.00,11896.00,-250.00,-377.00,72.00,-1.81
37.263651609420776,12868.00,-3804.00,12084.00,-1385.00,116.00,-54.00,-1.91
37.32538342475891,13396.00,-3228.00,11628.00,-275.00,-269.00,-283.00,-2.06
37.38292980194092,13256.00,-3472.00,11608.00,-491.00,122.00,134.00,-1.79
37.44017028808594,13460.00,-2744.00,12132.00,-50.00,-318.00,-50.00,-1.87
37.50100135803223,13304.00,-3088.00,12216.00,-436.00,-342.00,-110.00,-1.87
37.55878210067749,13288.00,-3032.00,11932.00,-1189.00,11.00,89.00,-1.50
37.61534237861633,13108.00,-3080.00,12308.00,-25.00,-1000.00,-62.00,-1.89
37.67713236808777,13488.00,-2844.00,12096.00,387.00,-1390.00,86.00,-1.84
37.73949670791626,13668.00,-2604.00,11844.00,-333.00,-1306.00,-162.00,-1.66
37.7958083152771,13472.00,-2944.00,12068.00,100.00,-1469.00,631.00,-1.66
37.85738444328308,13732.00,-2624.00,12384.00,1156.00,-3379.00,-31.00,-1.36
37.915316343307495,14160.00,-2380.00,11200.00,-232.00,-2712.00,-79.00,-1.76
37.97628736495972,14532.00,-2120.00,10776.00,1583.00,-3950.00,873.00,-1.56
38.03759288787842,15116.00,-1876.00,10944.00,1769.00,-4747.00,1311.00,-1.50
38.09968185424805,14764.00,-2688.00,9608.00,702.00,-5115.00,1381.00,-1.55
38.156853437423706,15148.00,-2708.00,9272.00,503.00,-5152.00,897.00,-1.69
38.2135169506073,15328.00,-3288.00,7328.00,-2564.00,-2116.00,764.00,-1.72
38.27524948120117,14920.00,-3252.00,9500.00,-1989.00,-343.00,1034.00,-1.85
38.3365912437439,14636.00,-3188.00,9424.00,-2237.00,-272.00,653.00,-1.85
38.39428472518921,15244.00,-2528.00,9332.00,-2835.00,-807.00,164.00,-1.79
38.45562243461609,15528.00,-3128.00,7644.00,-1893.00,-1302.00,-397.00,-1.79
38.51709985733032,16156.00,-2756.00,7432.00,-1625.00,-271.00,-515.00,-1.70
38.574270486831665,16316.00,-2880.00,8232.00,-723.00,-17.00,-696.00,-1.62
38.630972146987915,16260.00,-3360.00,8528.00,-946.00,-571.00,-583.00,-1.77
38.69295263290405,16232.00,-2812.00,8960.00,-1017.00,-1115.00,24.00,-1.69
38.754112005233765,15592.00,-2780.00,7792.00,-245.00,-1694.00,-448.00,-1.75
38.81113314628601,16484.00,-2224.00,8796.00,2373.00,-3375.00,62.00,-1.83
38.86886405944824,16572.00,-2208.00,7920.00,451.00,-2631.00,2154.00,-1.82
38.930440187454224,15908.00,-3056.00,7528.00,-1582.00,-2080.00,2154.00,-1.70
38.99203634262085,15480.00,-3064.00,7200.00,-223.00,-3174.00,1657.00,-1.93
39.04905390739441,15456.00,-2632.00,5916.00,-513.00,-3559.00,720.00,-2.15
39.11056923866272,15844.00,-2828.00,5012.00,-490.00,-2268.00,693.00,-1.91
39.16807556152344,16872.00,-2992.00,4860.00,-366.00,-1586.00,-28.00,-1.92
39.23036479949951,17268.00,-2688.00,5320.00,181.00,-1917.00,-34.00,-1.92
39.28683686256409,17792.00,-2840.00,5512.00,199.00,-2174.00,1545.00,-1.92
39.347739696502686,16316.00,-4472.00,4556.00,649.00,-2116.00,1846.00,-2.01
39.405539989471436,16092.00,-4344.00,3828.00,-217.00,-409.00,1364.00,-2.07
39.46328377723694,15684.00,-3672.00,4560.00,-1931.00,149.00,1930.00,-2.03
39.52359676361084,15752.00,-3496.00,5264.00,-2765.00,1369.00,2146.00,-1.81
